Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],2017 [YR2017]
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,1.22144293106422,2.24533334192702
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,1.21789214040331,2.23880605484845
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.00355079066091347,0.00652728707857487
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,2.97667625175901,5.46994779313021
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.43317033203197,3.69275487375988
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,4.2618228810194,5.67147430817151
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.594318700872279,1.08718557240702
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,3.31966112109204,3.9448617118807
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,1.28089240677925,2.33498392318194
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.940219143201553,1.49502523379952
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,-6.8310484117686,-3.37246088377359
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,6.8819499230337,3.20618561273185
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,13.5038722385188,12.5915387665628
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,29.5397178635207,28.2104423053744
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,44.1975508633885,36.9527738605631
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,19.2534738320443,9.54941898914954
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,23.0263347857649,26.1208032617703
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,1.91774224557928,1.28255160964324
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,-14.6578329998678,-8.74233155518867
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0,0
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,23.8753709356761,7.02380553814448
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,45.8934794512068,74.9196367625603
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,7.5783364974275,10.1330070201334
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,3.09550872340593,3.56383754190279
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,39.0115295281731,71.7134511498285
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,1.28199464358799,1.81374242853079
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,4.00251419490721,3.77309634175915
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,6.36390751336834,6.77550400297893
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,88.9370695532462,115.721617834498
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,33.656528334886,65.5030800341549
Angola,AGO,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,20.3858221615525,15.7977243792947
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,0.290590032482566,0.283534645306252
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,0.0317957704798091,0.0330611966898815
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,0.0246250590724558,0.0245042722828261
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,0.00379475718275378,0.00400836071579122
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,0.00469656038663489,0.00481751105540948
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.0029421736735365,0.00291340508592193
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.00329565389059479,0.00318908316143959
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.000935970772536148,0.000905704521586133
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.00237608185903944,0.00229924709888064
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,0.00393310747709259,0.00380592357198781
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.0011567000290368,0.0011192961117565
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.00149405380123085,0.00144574096005276
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.00717071140735337,0.00855692440705548
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,0.00580641932278781,0.00561865860471718
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.00566397405550896,0.00548081955414148
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.000142445267278837,0.000137839050575701
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,0.00723740444610918,0.00450167674159844
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.0100140988941831,0.00710632098812915
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,0.0485713709996018,0.0352266034911014
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.0155347749079082,0.0105234531866661
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.01751793612489,0.0110900803522257
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,0.0199208129332756,0.0192766386267071
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.0100304282235351,0.00970607679434789
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,0,0
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,0.0160861138185185,0.0168091912484406
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,0.0344189891666667,0.0389104128441519
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,0.0401441095191211,0.056335699474523
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,0.0450597801628637,0.06018274671953
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,0.0100207165510708,0.011840544876237
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,0.0317095216505673,0.041403334043293
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,0.00332954196122548,0.0069388678
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,-0.00512052495641904,-0.00420595706729204
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0.000204854312676733,0.000358909822284873
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-0.0470281703703704,-0.0461602119535074
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.263055104167149,0.234448744941084
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.0528171835030493,0.0543550906343281
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.01208620303519,0.010103202910769
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.24696899034863,0.217639553692644
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.0106181278645366,0.00893864671770026
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,0.0107144109799234,0.0121651562895413
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.0434428734851474,0.0343894764522627
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,0.337618202852936,0.329694857259759
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,0.215514667956016,0.181461072581533
Anguilla,AIA,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,0.0505051029851852,0.0557196040925926
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,1.14204444458266,1.5163925926205
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,0.134671964746466,0.170574991680272
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,0.118999105325666,0.151396475798821
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,0.018634929269677,0.021163073816117
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,0.0215218507362692,0.0271117022667862
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.0123574378104871,0.0151891137827649
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.0145520362446981,0.0187412961983467
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.00362154625049901,0.00505224354452559
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.0068426140209807,0.011238516784422
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,0.0286873953302467,0.0364019984497781
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.00411149092971107,0.00451231311663693
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.00866980473309733,0.0119862178394432
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.0156728594208,0.0191785158814511
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,0.0149052349883466,0.0173076265788353
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.0113306903916137,0.0128631959134697
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.00357454459673295,0.00444443066536567
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,0.0185872076832377,0.0231108252353709
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.0374779711386867,0.04773159241139
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,0.101431327145652,0.129937430904802
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.00846143082211359,0.0397633353616333
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.0460266626144274,0.0486695002287241
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,0.0470344010823511,0.0496725680991633
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.0242962170222222,0.0251459870477037
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,0,-0.253928611111111
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,0.0783272200962963,0.12041713461766
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,0.206641061466226,0.137780993092024
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,0.249379568344444,0.482443688145363
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,0.237570957233333,0.479823085925926
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,0.0493444443814815,0.0857518518518519
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,0.186567841851852,0.39232962962963
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,0.001658671,0.00174160444444444
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,0.0118086111111111,0.00262060221943785
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0,0
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-0.10140691186874,0.151724690287299
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.787430726640726,0.744443221095815
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.19316409718279,0.215710504005057
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.04015522099725,0.113603014598442
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.70910350654443,0.624026086478156
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.0286982210121932,0.033060342673885
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,0.0331705910069622,0.0491038574266222
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.113838272634569,0.123413091545384
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,1.2434513564514,1.3646679023332
Antigua and Barbuda,ATG,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,0.592576503211096,0.484755040310637
